leaf_part_margin
acuminate-tooth,0
ciliate,1
crenate,2
crisped,3
crisped-undulate,4
dentate,5
denticulate,6
denticulate-triangular,7
doubly serrate,8
entire,9
entire-serrate,10
incised-serrate,11
lobate,12
lobulate,13
mucronate-serrate,14
pungent,15
serrate,16
serrate-setiform,17
serrulate,18
spiny,19
tooth,20
toothed,21
undulate,22
