fruit_part_surface
canescent,0
floccose,1
glabrate,2
glabrous,3
glandular,4
hairy,5
hirsute,6
hispid,7
membranous,8
pilose,9
prickly,10
puberulent,11
pubescent,12
scurfy,13
sericeous,14
smooth,15
surface,16
tomentose,17
tomentulose,18
verrucose,19
villose,20
