leaf_part_base_shape.2.shape
acuminate-orbicular,0
acute,1
angular-cordate,2
attenuate,3
attenuate-orbicular,4
auriculate,5
cordate,6
cuneate,7
cuneate-orbicular,8
cup-shaped,9
oblique,10
obtuse,11
orbicular,12
rhomboid,13
stellate,14
stipitate glandular,15
subacute,16
symmetric,17
truncate,18
