leaf_part_surface
canescent,0
eglandular,1
floccose,2
glabrate,3
glabrous,4
glandular,5
granular,6
hairy,7
hirsute,8
hispid,9
membranous,10
pilose,11
puberulent,12
pubescent,13
scurfy,14
sericeous,15
setose,16
silky,17
smooth,18
surface,19
tomentose,20
tomentulose,21
villose,22
