bark_color
black,0
black-brown,1
black-gray,2
blue-gray,3
bronze,4
brown,5
brown-gray,6
brown-red,7
brown-yellow,8
gray,9
gray-white,10
gray-yellow,11
orange,12
orange-pink,13
orange-red,14
pink,15
red,16
tan,17
white,18
white-yellow,19
yellow,20
