branch_color
black,0
black-brown,1
black-gray,2
black-purple,3
brown,4
brown-gray,5
brown-gray-yellow,6
brown-green,7
brown-orange,8
brown-purple,9
brown-red,10
brown-yellow,11
glaucous,12
glaucous-green,13
gray,14
gray-green,15
gray-pruinose,16
gray-silver,17
gray-white,18
gray-yellow,19
green,20
green-yellow,21
orange-yellow,22
purple,23
purple-red,24
red,25
white,26
yellow,27
